text,label,0,1,2,3,4,5,6,7,8,9,10,11
Please watch PLANDEMIC  indoctrination... look it up on the freedom platform (London Real) .. &amp; watch DEL BIGTREE the Highwire    The actual conspiracy is the entire narrative on Covid 19..// the truth will set you free.  Educate!,COCO evaluation CONSPIRACY,1,1,1,1,3,1,1,1,1,1,1,1
Virus=Poison in latin. Spanish flu was 1st world war so prob just the terrible poisonous gases they were using then in combination with normal winter flu.  Watch the skies and the chemtrails as they’re working hard on poisoning from above too. Covid = flu vax air pollution,COCO evaluation CONSPIRACY,1,1,3,3,1,1,1,1,1,1,3,1
I actually missed some of the 3rd Democratic Convention. I was helping my Gammy with her phone with updates when I encountered a message from her messenger!!! Russian misinformation video telling gullible old people not to get the next covid vaccine because it was microchipped!,COCO evaluation UNRELATED,1,1,1,1,1,1,1,1,1,1,1,1
lol what an idiot press secretary is they have not done a damn thing about the virus but whenever something else is going on like questions about qanon its but were in a pandemic hows that going for you seems like you havent done much about it,COCO evaluation RELATED,1,1,1,1,1,1,1,1,1,1,2,1
"...what? Qanon isn't ""against covid"" or ""against pedophiles."" It's not a broad general attitude; it's a years-old conspiracy theory with specific deranged beliefs. You don't want to take it from me fine but do yourself a favor &amp; actually learn what it is before defending it.",COCO evaluation RELATED,1,1,1,1,1,1,1,1,1,1,2,1
When 99.9 percent of accredited specialists in the field are telling me covid-19 is a global health threat I go with that. It's simple logic. Nothing could ever change your mind because you blindly follow what you want to believe. That's simple.,COCO evaluation UNRELATED,1,1,1,1,1,1,1,1,1,1,1,1
I agree. But there's only so much to fit on the Front Page. Pandemic. Post Office. Third Term. Secret Police. Senate Russia Report. Tax Returns. Bannon. Qanon. Alien DNA. Gonna run out of twitter characters soon. Just so frigging much. What gets bumped?,COCO evaluation RELATED,1,1,1,1,1,1,1,1,1,1,2,1
Any carer knows that their well being/health is of paramount importance. To maintain self care; physical/psychological/spiritual (broad terms) is often a juggling act skating on thin ice precarious and one tackled often on ones own. Covid hasn't made it easier ! #DiverseAlz,COCO evaluation UNRELATED,1,1,1,1,1,1,1,1,1,1,1,1
Maybe it’s two weeks of teaching to a computer or the poll from MN that has them tied the fact that many local districts are going virtual the Qanon endorsement by Trump or hearing about more COVID cases but I am feeling discouraged. I need a happy DNC end tonight. #DNC2020,COCO evaluation RELATED,1,1,1,1,1,1,1,1,1,1,2,1
Have you also looked into the governors of NY and MI killing thousands refusing direction to absolutely keep covid patients out of nursing homes? Why would they defy specific orders? Why would Cuomo remove his mother before he executed thousands? It's a #PLANdemic,COCO evaluation CONSPIRACY,1,1,1,1,3,1,1,1,1,1,3,1
Trump never had any specific policy about anything except immigrants bad. All he requires is praise from someone and he is happy like the time he met Kim Jong Un in N Korea the latest Qanon comment and the  elephant in the room disastrous handling of the  pandemic..,COCO evaluation RELATED,1,1,1,1,1,1,1,1,1,1,2,1
Fauci has a polyp removed. Now he can’t talk for a few days. As an intuitive I know he got that polyp from speaking lies. The body will tell the truth and expose the souls truth. Throat chakra anyone? Covid hoax from Dr. Hoax-deep state ass kisser.,COCO evaluation CONSPIRACY,1,1,1,3,1,1,1,1,1,1,3,1
The GOP is a Desperate Trump Led Party of Racist Liars Fascism Homophobia Gerrymandering Voter Suppressing Deficit Increasing Xenophobic QAnon Anti Semitic White Supremacist Treasonous No Family Values False Prophets Anti Environment Covid spiking and Hoax Science.,COCO evaluation RELATED,1,1,1,1,1,1,1,1,1,1,2,1
Very interesting  removed the video post of the European doctors revealing the Covid19 fraud.  A clear sign that yes.....our beloved Twitter just like Google Youtube Wikipedia Fact Checkers and Facebook all censor.  All in bed with one another. #PlandemicProof,COCO evaluation CONSPIRACY,1,1,1,3,1,1,1,1,1,1,3,1
Because there is a pandemic going on. They too are having problems with employees not showing up.  Don't you think some postal workers have kids in schools and had to miss work to teach or watch the kids?  You guys are at qanon level conspiracies.,COCO evaluation RELATED,1,1,1,1,1,1,1,1,1,1,2,1
This cowgirl can comprehend which scientist that predangdementia    Biden has been told to do.  He’s told don’t you dare listen to the docs who used HCQ  and saved their patients with COVID SYMPTOMS but he best listen to the politically profit patent hunting ratfink Fauuuchi!,COCO evaluation CONSPIRACY,3,1,1,1,1,1,1,1,1,1,1,1
"THE NWO/China VIRUS !!! THEY paid for &amp; built the LAB in Wuhan. 😲 ""#EpsteinDidntKillHimself"" PLEDGED 30M. Harvard Professors had contract=ARRESTED. So far no PROOF China wasn't SABOTAGED for NWO political gain. UN🌎LIABILITY for NON-ENFORCEMENT of 🚫EMIGRATION🚫w/o☣QUARANTINE.",COCO evaluation CONSPIRACY,1,1,1,1,1,1,1,3,1,1,3,1
Your people! You picked them! You said you only pick the best! Why would you select some”deep state” actors? Maybe you should stop tweeting and having fake news conferences and Covid19 television shows and do your job of President. You talk talk talk and then fail. Please stop!,COCO evaluation RELATED,1,1,1,1,1,1,1,1,1,1,2,1
I've spent some time thinking about why this is happening. 9/11 was the first step. It was the trauma stepping stone to COVID. The concept of this deeply morbid mind control over the masses just baffles and saddens me. These people are sinister beyond belief.,COCO evaluation CONSPIRACY,1,3,1,1,1,1,1,1,1,1,3,1
Biden Clinton  Obama and the whole democratic cabinet are mobs including the Chinese president these guys are the ones really behind covid-19 . Human trafficking child sacrificing  blood ritual and more what happened in Epstein’s island is minor compared to what they are doing,COCO evaluation CONSPIRACY,1,1,1,1,3,1,1,1,1,3,3,1
Wannabe Governor #TheUndertaker Gazelka keeps pushing #degenerate_liar Trumps conspiracy theories. A majority of the voters of Minnesota thank God every day that Governor Walz was in charge of Pandemic response. We hope to throw you and the #GQanonP out in November. #PutinPupets,COCO evaluation UNRELATED,1,1,1,1,1,1,1,1,1,1,1,1
It's similar to getting chipped. Ppl say they would not allow it. Well the RFID will be in the COVID vaccine. Are you going to get the shot because the media &amp; corrupt agencies are pushing it? No research before deciding?  Then u are consenting to it.,COCO evaluation CONSPIRACY,1,3,3,1,1,1,1,1,1,1,1,1
The numbers for deaths &amp; faulty tests etc are all even more confirmation it’s not! U dont have to change &amp; report misleading #s in a real pandemic! &amp; where’s all the PROPER MASK &amp; Biohazard cont etc! No. PLANdemic. SCAMdemic. Election Infection,COCO evaluation CONSPIRACY,1,1,1,1,3,1,1,1,1,1,1,1
No more 4 years of this racist divisive fascist misogynistic failure of a president who caused more than 170k Covid deaths and 5M cases double digit unemployment rate. He is aligned with white supremacists Confederates QAnon.,COCO evaluation CONSPIRACY,1,1,1,1,1,1,1,1,1,1,3,3
The level of coordination of the deep state is worse than I even imagined. That a president is powerless to allow a known safe cure for a 'pandemic' just shows you what kind of shits we've allowed to sit in office for decades.,COCO evaluation CONSPIRACY,3,1,1,1,1,1,1,1,1,1,3,1
Thankfully they've always been shit so I don't need to stop listening to The Corrs but has  ALWAYS been nuts or is it just the Covid thing? Obviously he's an antivaxxer but what else? Flat earth? The Moon landing? Habitable Sun? Chemtrails? Lizard overlords?,COCO evaluation RELATED,1,1,2,1,1,1,1,1,1,1,2,1
So sorry for your friend’s loss it’s always sad when someone passes🌸 But this plandemic is twisting figures &amp; causes of deaths Deaths are put down as covid related overriding the main reason (which could be pneumonia here) A lot of ‘excess deaths’ can be attributed to lockdown,COCO evaluation CONSPIRACY,1,1,1,1,1,1,1,1,1,1,1,3
This can't be good. Two days after he claims the FDA is deep state and delaying/prohibiting the testing/release of a COVID vaccine. If he wants people to take the vaccine he must allow science to dictate it's testing and release for use.,COCO evaluation UNRELATED,1,1,1,1,1,1,1,1,1,1,1,1
Trump’s replacement a flag bearer of democracy is a bad assumption! The new world order we are witnessing now is an hybrid version where there is democracy with authoritarianism overlapping it irrespective of countries! Credits to Pandemic &amp; evolving geo-political scenario.,COCO evaluation UNRELATED,1,1,1,1,1,1,1,1,1,1,1,1
Trump's latest Covid cure Oleandrin will be sold exclusively by the mypillow guy. Finally a cure that might be safe and effective because it's completely untested by loser science deep state libs!  But WAIT THERE'S MORE. if you order 1 covid  cure you get a 2nd for FREE.,COCO evaluation RELATED,2,1,1,1,1,1,1,1,1,1,2,1
Deep state crazy conspiracy theories just to deviate the attention to Trumps failure to deal with the pandemic crisis instead of stopping 1000 deaths a day unbelievable that Republican party and his government continue with this charade  shameful,COCO evaluation CONSPIRACY,1,1,1,1,1,1,1,1,1,1,3,1
A few things about me 2020: 1. Love &gt; fear 2. Consume less take better care of our planet 3. Free Assange 4. Imperialism👎 Multipolar world👍 5. Peace with China 6. Neither Trump nor Biden 7. Socialism offers solutions 8. I take covid19 seriously 9. I don't groove on QAnon ✌️,COCO evaluation UNRELATED,1,1,1,1,1,1,1,1,1,1,1,1
Let’s not haul off on  a misogynistic tear.  Damage to lawns and dining rooms can be changed COVID19 death count grows and the Donald is pushing a partially tested convalescent serum having bullied FDA as “deep state”. He may try to secretly do human testing on vulnerable POC,COCO evaluation RELATED,1,1,1,1,1,1,1,1,1,1,2,1
"not very thirilling ""return to normal in 2021""?  why print this.  It just validates the Dems/Deep State fear mongering&gt;  Why not say something like stabilize &amp; back to normal ASAP or COVID has been defeated everyone back to normal",COCO evaluation CONSPIRACY,1,1,1,1,1,1,1,1,1,1,3,1
take away his failed response to COVID-19 pandemic he still was a horrible president. This just slowed the country down enough to see it. The reality is  has NEVER done anything in the past to show. QAnon crazies dumbasses racists stubborn voters are his base,COCO evaluation UNRELATED,1,1,1,1,1,1,1,1,1,1,1,1
Behind it? Anthony Fauci who made sure Wuhan Lab was financed. He allegedly sent millions  from NIH and NIAID to Wuhan over a five year period to create Covid as a Bioweapon. Bioweapons were outlawed in 2014.  George Webb reported Glycol Protein 120 was inserted to make it stick.,COCO evaluation CONSPIRACY,1,1,1,1,1,1,1,1,1,1,3,1
